current_iteration,total_iteration,learning_rate,train_loss,train_accuracy
2428,38200,0.00028898229356855154,0.6258853673934937,0.828125
2429,38200,0.00028860761085525155,0.6880125999450684,0.8203125
2430,38200,0.00028823307366110384,0.5699414610862732,0.859375
2431,38200,0.0002878587110899389,0.5088228583335876,0.921875
2432,38200,0.00028748446493409574,0.5812216997146606,0.828125
2433,38200,0.0002871103642974049,0.6015841960906982,0.8359375
2434,38200,0.0002867364091798663,0.6499240398406982,0.8125
2435,38200,0.00028636259958148,0.5277543067932129,0.8671875
2436,38200,0.000285988935502246,0.7959722876548767,0.78125
2437,38200,0.0002856154169421643,0.5849263072013855,0.84375
2438,38200,0.00028524204390123487,0.6354399919509888,0.8046875
2439,38200,0.0002848688163794577,0.5604144930839539,0.84375
2440,38200,0.0002844957634806633,0.6130669116973877,0.8203125
2441,38200,0.0002841228269971907,0.5958625674247742,0.8671875
2442,38200,0.0002837500360328704,0.590796709060669,0.8515625
2443,38200,0.00028337741969153285,0.6114335060119629,0.8046875
2444,38200,0.0002830049197655171,0.6958568692207336,0.78125
2445,38200,0.0002826325944624841,0.8723039627075195,0.765625
2446,38200,0.0002822604146786034,0.6583544611930847,0.8125
2447,38200,0.000281888380413875,0.629006028175354,0.8359375
2448,38200,0.0002815164625644684,0.6918367743492126,0.7734375
2449,38200,0.000281144748441875,0.5472394824028015,0.8671875
2450,38200,0.0002807731507346034,0.6267715096473694,0.8203125
2451,38200,0.0002804016985464841,0.6858906745910645,0.796875
2452,38200,0.00028003042098134756,0.6829760074615479,0.8046875
2453,38200,0.0002796592889353633,0.7635396718978882,0.796875
2454,38200,0.00027928827330470085,0.7354905009269714,0.7890625
2455,38200,0.00027891743229702115,0.6169496774673462,0.859375
2456,38200,0.0002785467659123242,0.6461635231971741,0.8359375
2457,38200,0.00027817621594294906,0.6950486302375793,0.7890625
2458,38200,0.00027780584059655666,0.6439961194992065,0.8203125
2459,38200,0.00027743561076931655,0.7102137804031372,0.78125
2460,38200,0.00027706552646122873,0.6318318843841553,0.859375
2461,38200,0.0002766955876722932,0.6428787112236023,0.84375
2462,38200,0.0002763258235063404,0.7288700938224792,0.796875
2463,38200,0.00027595620485953987,0.6105843186378479,0.84375
2464,38200,0.00027558673173189163,0.7305323481559753,0.8125
2465,38200,0.0002752174041233957,0.736794114112854,0.7890625
2466,38200,0.00027484825113788247,0.7296410202980042,0.8359375
2467,38200,0.00027447924367152154,0.8102691173553467,0.78125
2468,38200,0.0002741103817243129,0.5704705715179443,0.859375
2469,38200,0.000273741694400087,0.5964573621749878,0.8515625
2470,38200,0.0002733731525950134,0.648253321647644,0.8359375
2471,38200,0.00027300475630909204,0.5962954163551331,0.8359375
2472,38200,0.000272636505542323,0.6264334321022034,0.8125
2473,38200,0.0002722684293985367,0.5744210481643677,0.8671875
2474,38200,0.00027190049877390265,0.6435295343399048,0.828125
2475,38200,0.00027153274277225137,0.6505527496337891,0.8515625
2476,38200,0.00027116513228975236,0.6108910441398621,0.859375
2477,38200,0.00027079766732640564,0.5793126225471497,0.859375
2478,38200,0.00027043037698604167,0.653243899345398,0.8046875
2479,38200,0.00027006323216482997,0.7284609079360962,0.7890625
2480,38200,0.00026969623286277056,0.6024745106697083,0.8125
2481,38200,0.0002693294081836939,0.5925979614257812,0.84375
2482,38200,0.00026896275812759995,0.5524904131889343,0.859375
2483,38200,0.00026859622448682785,0.48478761315345764,0.8500000238418579
2484,38200,0.00026822989457286894,0.64570552110672,0.796875
2485,38200,0.00026786368107423186,0.528461754322052,0.8359375
2486,38200,0.0002674976421985775,0.6219400763511658,0.8359375
2487,38200,0.0002671317779459059,0.7005560398101807,0.828125
2488,38200,0.0002667660592123866,0.6430321335792542,0.84375
2489,38200,0.0002664004859980196,0.7217917442321777,0.8046875
2490,38200,0.0002660350874066353,0.5272484421730042,0.8671875
2491,38200,0.00026566986343823373,0.800200343132019,0.78125
2492,38200,0.00026530478498898447,0.5637472867965698,0.8515625
2493,38200,0.0002649398520588875,0.5917539000511169,0.8046875
2494,38200,0.00026457509375177324,0.663922905921936,0.84375
2495,38200,0.00026421051006764174,0.6107642650604248,0.8046875
2496,38200,0.0002638460719026625,0.7289370894432068,0.8125
2497,38200,0.0002634817792568356,0.6915222406387329,0.8203125
2498,38200,0.0002631176612339914,0.5942431092262268,0.8515625
2499,38200,0.00026275371783412993,0.7809996008872986,0.7734375
2500,38200,0.00026238991995342076,0.660770833492279,0.8359375
2501,38200,0.00026202629669569433,0.6260530948638916,0.796875
2502,38200,0.00026166284806095064,0.6393029093742371,0.8359375
2503,38200,0.00026129954494535923,0.5568894743919373,0.8515625
2504,38200,0.0002609363873489201,0.5585777163505554,0.8515625
2505,38200,0.0002605734334792942,0.5398759245872498,0.8828125
2506,38200,0.00026021062512882054,0.7198922634124756,0.8203125
2507,38200,0.0002598479622974992,0.6674160361289978,0.8046875
2508,38200,0.00025948547408916056,0.7255183458328247,0.7890625
2509,38200,0.0002591231605038047,0.7239779233932495,0.828125
2510,38200,0.00025876102154143155,0.6494227647781372,0.8203125
2511,38200,0.0002583990280982107,0.6055002212524414,0.84375
2512,38200,0.0002580372092779726,0.6825461983680725,0.7734375
2513,38200,0.00025767553597688675,0.6600253582000732,0.7890625
2514,38200,0.00025731403729878366,0.5423582196235657,0.8828125
2515,38200,0.0002569527132436633,0.707863986492157,0.796875
2516,38200,0.0002565915638115257,0.6880831718444824,0.78125
2517,38200,0.0002562305598985404,0.6610702872276306,0.828125
2518,38200,0.0002558697306085378,0.5254812836647034,0.875
2519,38200,0.00025550907594151795,0.5945267081260681,0.8515625
2520,38200,0.0002551485667936504,0.6004113554954529,0.875
2521,38200,0.000254788261372596,0.5233027338981628,0.8359375
2522,38200,0.00025442810147069395,0.8008872866630554,0.7578125
2523,38200,0.00025406808708794415,0.6047359108924866,0.8359375
2524,38200,0.00025370827643200755,0.6093088984489441,0.8359375
2525,38200,0.00025334861129522324,0.5916050672531128,0.875
2526,38200,0.00025298912078142166,0.5699195861816406,0.84375
2527,38200,0.0002526298048906028,0.6514825820922852,0.8203125
2528,38200,0.00025227066362276673,0.6772157549858093,0.8203125
2529,38200,0.0002519116969779134,0.5019842386245728,0.875
2530,38200,0.0002515528758522123,0.5459533929824829,0.8515625
2531,38200,0.000251194229349494,0.666961133480072,0.7734375
2532,38200,0.0002508357574697584,0.7131877541542053,0.75
2533,38200,0.00025047746021300554,0.7065832614898682,0.7890625
2534,38200,0.00025011933757923543,0.5900923609733582,0.84375
2535,38200,0.00024976138956844807,0.8031076192855835,0.7734375
2536,38200,0.000249403587076813,0.7047373652458191,0.7890625
2537,38200,0.0002490459883119911,0.5569409728050232,0.8359375
2538,38200,0.0002486885350663215,0.6757259964942932,0.8125
2539,38200,0.00024833125644363463,0.7489785552024841,0.796875
2540,38200,0.0002479741524439305,0.5863996148109436,0.8359375
2541,38200,0.0002476172230672091,0.7144995331764221,0.78125
2542,38200,0.0002472604683134705,0.6572247743606567,0.8046875
2543,38200,0.0002469038881827146,0.6517850756645203,0.84375
2544,38200,0.0002465474826749414,0.6354405283927917,0.8359375
2545,38200,0.000246191251790151,0.5117615461349487,0.8828125
2546,38200,0.0002458351955283433,0.6109525561332703,0.8359375
2547,38200,0.0002454792847856879,0.6613501906394958,0.7890625
2548,38200,0.0002451235777698457,0.6602991223335266,0.8125
2549,38200,0.00024476804537698627,0.724236011505127,0.796875
2550,38200,0.0002444126585032791,0.6210909485816956,0.8359375
2551,38200,0.0002440574753563851,0.6001772880554199,0.8203125
2552,38200,0.00024370245228055865,0.6532356142997742,0.828125
2553,38200,0.00024334761837963015,0.677024245262146,0.828125
2554,38200,0.00024299294454976916,0.5209928154945374,0.875
2555,38200,0.00024263845989480615,0.6504018306732178,0.8359375
2556,38200,0.00024228413531091064,0.6847376227378845,0.8046875
2557,38200,0.0002419299999019131,0.6546157598495483,0.8125
2558,38200,0.0002415760391158983,0.7286690473556519,0.78125
2559,38200,0.00024122225295286626,0.4984755516052246,0.8671875
2560,38200,0.00024086864141281694,0.6429896950721741,0.8203125
2561,38200,0.0002405152190476656,0.5506429076194763,0.875
2562,38200,0.00024016195675358176,0.4664331376552582,0.8828125
2563,38200,0.0002398088836343959,0.6626725792884827,0.8359375
2564,38200,0.00023945598513819277,0.7284632921218872,0.765625
2565,38200,0.0002391032612649724,0.7401320338249207,0.7734375
2566,38200,0.00023875071201473475,0.620207667350769,0.828125
2567,38200,0.00023839835193939507,0.712806761264801,0.796875
2568,38200,0.00023804616648703814,0.5562489628791809,0.8671875
2569,38200,0.00023769415565766394,0.5710347294807434,0.8515625
2570,38200,0.00023734233400318772,0.5761463642120361,0.8515625
2571,38200,0.00023699068697169423,0.5695959329605103,0.8671875
2572,38200,0.0002366392145631835,0.6349900960922241,0.7734375
2573,38200,0.0002362879313295707,0.6380732655525208,0.8203125
2574,38200,0.00023593682271894068,0.6392917633056641,0.8203125
2575,38200,0.00023558588873129338,0.5682507157325745,0.8828125
2576,38200,0.00023523514391854405,0.6776797771453857,0.8125
2577,38200,0.0002348845882806927,0.5312539339065552,0.875
2578,38200,0.00023453419271390885,0.6281428933143616,0.8046875
2579,38200,0.0002341840008739382,0.7220094799995422,0.7890625
2580,38200,0.00023383396910503507,0.5947173833847046,0.84375
2581,38200,0.00023348414106294513,0.5859147906303406,0.84375
2582,38200,0.0002331344730919227,0.6709024310112,0.84375
2583,38200,0.00023278500884771347,0.5746939778327942,0.8046875
2584,38200,0.00023243570467457175,0.5762413144111633,0.859375
2585,38200,0.00023208660422824323,0.583503007888794,0.8515625
2586,38200,0.00023173767840489745,0.5218914151191711,0.8671875
2587,38200,0.0002313889272045344,0.6398735046386719,0.796875
2588,38200,0.00023104037973098457,0.6892884969711304,0.8203125
2589,38200,0.00023069199232850224,0.6862128376960754,0.765625
2590,38200,0.0002303438086528331,0.6109039783477783,0.8515625
2591,38200,0.0002299957996001467,0.5469003319740295,0.8671875
2592,38200,0.00022964797972235829,0.6262329816818237,0.84375
2593,38200,0.0002293003344675526,0.644524097442627,0.8125
2594,38200,0.00022895289293956012,0.642825722694397,0.828125
2595,38200,0.00022860562603455037,0.6763487458229065,0.8125
2596,38200,0.00022825853375252336,0.8033450245857239,0.75
2597,38200,0.00022791164519730955,0.626677930355072,0.7578125
2598,38200,0.00022756493126507849,0.5841003656387329,0.8125
2599,38200,0.00022721840650774539,0.6749036908149719,0.8203125
2600,38200,0.00022687207092531025,0.5582341551780701,0.8359375
2601,38200,0.0002265259245177731,0.5772461295127869,0.828125
2602,38200,0.00022617995273321867,0.6523897051811218,0.859375
2603,38200,0.00022583418467547745,0.6329994797706604,0.8203125
2604,38200,0.00022548859124071896,0.6340851187705994,0.828125
2605,38200,0.00022514318698085845,0.6206944584846497,0.8515625
2606,38200,0.0002247979718958959,0.6029018759727478,0.8125
2607,38200,0.00022445294598583132,0.6641477942466736,0.8046875
2608,38200,0.0002241081092506647,0.5485420823097229,0.8515625
2609,38200,0.00022376346169039607,0.6395033597946167,0.8125
2610,38200,0.0002234190033050254,0.5901101231575012,0.859375
2611,38200,0.0002230747340945527,0.7950736880302429,0.8125
2612,38200,0.00022273065405897796,0.6908420324325562,0.8203125
2613,38200,0.0002223867631983012,0.6097305417060852,0.828125
2614,38200,0.0002220430615125224,0.5162621736526489,0.875
2615,38200,0.00022169954900164157,0.5711985230445862,0.84375
2616,38200,0.0002213562256656587,0.6264068484306335,0.8359375
2617,38200,0.00022101309150457382,0.7017795443534851,0.828125
2618,38200,0.0002206701465183869,0.6321604251861572,0.84375
2619,38200,0.00022032740525901318,0.6156706809997559,0.828125
2620,38200,0.0002199848386226222,0.5760534405708313,0.8359375
2621,38200,0.0002196424757130444,0.623256266117096,0.8046875
2622,38200,0.0002193003019783646,0.5673113465309143,0.828125
2623,38200,0.00021895831741858274,0.6611191630363464,0.8125
2624,38200,0.00021861652203369886,0.6338036060333252,0.796875
2625,38200,0.00021827491582371294,0.6054456830024719,0.84375
2626,38200,0.00021793351334054023,0.634779691696167,0.8203125
2627,38200,0.00021759230003226548,0.6048024892807007,0.84375
2628,38200,0.0002172512758988887,0.7189298272132874,0.8046875
2629,38200,0.0002169104409404099,0.5806533694267273,0.8203125
2630,38200,0.0002165698097087443,0.6028714776039124,0.828125
2631,38200,0.00021622936765197664,0.552639901638031,0.84375
2632,38200,0.0002158891293220222,0.5577253103256226,0.8515625
2633,38200,0.0002155490656150505,0.5273923277854919,0.8984375
2634,38200,0.00021520922018680722,0.5553122162818909,0.8984375
2635,38200,0.00021486954938154668,0.8127904534339905,0.796875
2636,38200,0.00021453008230309933,0.5960660576820374,0.84375
2637,38200,0.00021419080439954996,0.6139490604400635,0.84375
2638,38200,0.00021385173022281379,0.6298569440841675,0.828125
2639,38200,0.00021351284522097558,0.6325815320014954,0.8203125
2640,38200,0.00021317416394595057,0.70462965965271,0.8046875
2641,38200,0.00021283567184582353,0.649549126625061,0.8359375
2642,38200,0.00021249736892059445,0.6733165383338928,0.78125
2643,38200,0.00021215926972217858,0.5870451331138611,0.8515625
2644,38200,0.0002118213742505759,0.6757994294166565,0.8125
2645,38200,0.0002114836679538712,0.6373116374015808,0.8359375
2646,38200,0.00021114616538397968,0.5853455066680908,0.84375
2647,38200,0.00021080885198898613,0.5230159759521484,0.8671875
2648,38200,0.0002104717423208058,0.5746654272079468,0.828125
2649,38200,0.0002101348218275234,0.6115365028381348,0.84375
2650,38200,0.00020979810506105423,0.47527098655700684,0.84375
2651,38200,0.00020946159202139825,0.7730491161346436,0.75
2652,38200,0.00020912526815664023,0.6565985679626465,0.796875
2653,38200,0.00020878914801869541,0.6060661673545837,0.8125
2654,38200,0.0002084532316075638,0.6094890832901001,0.8359375
2655,38200,0.00020811750437133014,0.6107832193374634,0.859375
2656,38200,0.0002077819808619097,0.6355599164962769,0.8125
2657,38200,0.00020744666107930243,0.6971484422683716,0.8125
2658,38200,0.00020711154502350837,0.649449348449707,0.828125
2659,38200,0.00020677661814261228,0.6922039985656738,0.7890625
2660,38200,0.00020644189498852938,0.6109727025032043,0.8203125
2661,38200,0.0002061073755612597,0.7013006210327148,0.8203125
2662,38200,0.0002057730598608032,0.6066151857376099,0.8515625
2663,38200,0.00020543893333524466,0.6037583351135254,0.859375
2664,38200,0.00020510501053649932,0.6056715846061707,0.828125
2665,38200,0.00020477129146456718,0.5839847326278687,0.84375
2666,38200,0.00020443777611944824,0.5527799725532532,0.8828125
2667,38200,0.0002041044645011425,0.5647291541099548,0.859375
2668,38200,0.00020377135660964996,0.6255372762680054,0.8515625
2669,38200,0.0002034384524449706,0.5880849957466125,0.84375
2670,38200,0.00020310575200710446,0.713322639465332,0.8203125
2671,38200,0.00020277324074413627,0.7011844515800476,0.7734375
2672,38200,0.00020244094775989652,0.5845245718955994,0.84375
2673,38200,0.00020210884395055473,0.549704372882843,0.828125
2674,38200,0.00020177695841994137,0.6215853691101074,0.8374999761581421
2675,38200,0.00020144526206422597,0.4900118112564087,0.890625
2676,38200,0.000201113783987239,0.5587086081504822,0.875
2677,38200,0.00020078249508515,0.6681484580039978,0.84375
2678,38200,0.00020045142446178943,0.6357282400131226,0.8125
2679,38200,0.00020012055756524205,0.481620192527771,0.921875
2680,38200,0.00019978989439550787,0.49616071581840515,0.8828125
2681,38200,0.00019945942040067166,0.60463947057724,0.8515625
2682,38200,0.00019912916468456388,0.5483846068382263,0.8515625
2683,38200,0.00019879912724718451,0.5599280595779419,0.828125
2684,38200,0.00019846927898470312,0.5391986966133118,0.859375
2685,38200,0.00019813963444903493,0.5946741700172424,0.8671875
2686,38200,0.00019781020819209516,0.684808611869812,0.8203125
2687,38200,0.0001974809856619686,0.654942512512207,0.8359375
2688,38200,0.00019715196685865521,0.5135425329208374,0.8828125
2689,38200,0.00019682315178215504,0.5166255235671997,0.8515625
2690,38200,0.00019649455498438329,0.6880998015403748,0.8046875
2691,38200,0.0001961661473615095,0.45788073539733887,0.8828125
2692,38200,0.00019583795801736414,0.5567674040794373,0.890625
2693,38200,0.0001955099869519472,0.5411151051521301,0.8671875
2694,38200,0.00019518220506142825,0.586056113243103,0.828125
2695,38200,0.0001948546414496377,0.7735320329666138,0.7890625
2696,38200,0.00019452728156466037,0.7559067606925964,0.765625
2697,38200,0.00019420013995841146,0.6597560048103333,0.7890625
2698,38200,0.00019387320207897574,0.5403926968574524,0.8515625
2699,38200,0.00019354646792635322,0.5991758704185486,0.796875
2700,38200,0.00019321995205245912,0.5373373031616211,0.8203125
2701,38200,0.00019289363990537822,0.5906358361244202,0.84375
2702,38200,0.00019256754603702575,0.6354165077209473,0.8671875
2703,38200,0.00019224165589548647,0.6564713716506958,0.796875
2704,38200,0.0001919159694807604,0.6197435855865479,0.828125
2705,38200,0.00019159050134476274,0.6524983644485474,0.828125
2706,38200,0.00019126525148749352,0.6541820764541626,0.78125
2707,38200,0.00019094020535703748,0.6895672678947449,0.78125
2708,38200,0.00019061536295339465,0.7214319109916687,0.8125
2709,38200,0.00019029073882848024,0.6131434440612793,0.828125
2710,38200,0.00018996633298229426,0.5995553135871887,0.828125
2711,38200,0.00018964213086292148,0.6809940338134766,0.8046875
2712,38200,0.0001893181324703619,0.5211813449859619,0.890625
2713,38200,0.00018899436690844595,0.5346266031265259,0.8984375
2714,38200,0.000188670790521428,0.6395605206489563,0.796875
2715,38200,0.00018834744696505368,0.6409539580345154,0.8125
2716,38200,0.00018802430713549256,0.5056593418121338,0.90625
2717,38200,0.00018770138558465987,0.548912525177002,0.8359375
2718,38200,0.00018737866776064038,0.5420533418655396,0.859375
2719,38200,0.00018705616821534932,0.7403935790061951,0.7890625
2720,38200,0.00018673388694878668,0.6225220561027527,0.8046875
2721,38200,0.00018641182396095246,0.6605761647224426,0.8125
2722,38200,0.00018608996469993144,0.6383910775184631,0.828125
2723,38200,0.00018576832371763885,0.5166971683502197,0.859375
2724,38200,0.00018544690101407468,0.5703087449073792,0.8359375
2725,38200,0.0001851256820373237,0.5820268392562866,0.8203125
2726,38200,0.0001848046958912164,0.5393730401992798,0.8671875
2727,38200,0.00018448391347192228,0.6482927799224854,0.8203125
2728,38200,0.00018416334933135659,0.5516210794448853,0.8359375
2729,38200,0.00018384300346951932,0.7397980093955994,0.8125
2730,38200,0.00018352286133449525,0.6614038944244385,0.8046875
2731,38200,0.00018320295203011483,0.5333124399185181,0.8359375
2732,38200,0.0001828832464525476,0.694500744342804,0.8125
2733,38200,0.00018256375915370882,0.5555087924003601,0.8515625
2734,38200,0.00018224450468551368,0.7375335097312927,0.796875
2735,38200,0.00018192545394413173,0.6722735166549683,0.8203125
2736,38200,0.00018160662148147821,0.501352071762085,0.859375
2737,38200,0.00018128800729755312,0.5834450125694275,0.8359375
2738,38200,0.00018096961139235646,0.6230273842811584,0.828125
2739,38200,0.00018065143376588821,0.43352100253105164,0.921875
2740,38200,0.0001803334744181484,0.530691385269165,0.890625
2741,38200,0.000180015733349137,0.5567580461502075,0.875
2742,38200,0.00017969821055885404,0.5821516513824463,0.8671875
2743,38200,0.0001793809060472995,0.5526250004768372,0.828125
2744,38200,0.0001790638198144734,0.4961644113063812,0.8671875
2745,38200,0.0001787469518603757,0.5866620540618896,0.8515625
2746,38200,0.00017843030218500644,0.6053789258003235,0.8359375
2747,38200,0.00017811388534028083,0.6713292598724365,0.84375
2748,38200,0.00017779767222236842,0.47595521807670593,0.875
2749,38200,0.00017748169193509966,0.5313544273376465,0.90625
2750,38200,0.00017716592992655933,0.6058891415596008,0.828125
2751,38200,0.00017685038619674742,0.8010479807853699,0.75
2752,38200,0.00017653506074566394,0.5463430285453796,0.875
2753,38200,0.00017621995357330889,0.5776042938232422,0.828125
2754,38200,0.00017590507923159748,0.5831252336502075,0.8671875
2755,38200,0.00017559040861669928,0.5306051969528198,0.8828125
2756,38200,0.00017527597083244473,0.6458207964897156,0.8125
2757,38200,0.00017496176587883383,0.6173955202102661,0.8359375
2758,38200,0.00017464776465203613,0.5835395455360413,0.8359375
2759,38200,0.00017433399625588208,0.6088454127311707,0.8359375
2760,38200,0.00017402044613845646,0.5910729765892029,0.859375
2761,38200,0.00017370711429975927,0.604397177696228,0.8125
2762,38200,0.00017339401529170573,0.690313458442688,0.828125
2763,38200,0.0001730811345623806,0.5602589249610901,0.8515625
2764,38200,0.00017276848666369915,0.7317037582397461,0.7734375
2765,38200,0.00017245604249183089,0.7115587592124939,0.7890625
2766,38200,0.00017214383115060627,0.601589024066925,0.8515625
2767,38200,0.00017183185264002532,0.6567295789718628,0.8203125
2768,38200,0.00017152009240817279,0.5632005333900452,0.84375
2769,38200,0.00017120855045504868,0.48123663663864136,0.859375
2770,38200,0.00017089724133256823,0.6643761992454529,0.84375
2771,38200,0.00017058616504073143,0.6361715197563171,0.8125
2772,38200,0.00017027529247570783,0.5450018048286438,0.8671875
2773,38200,0.0001699646672932431,0.5547924637794495,0.8671875
2774,38200,0.0001696542458375916,0.5548772215843201,0.828125
2775,38200,0.00016934407176449895,0.6447011232376099,0.8359375
2776,38200,0.00016903411597013474,0.5964781641960144,0.828125
2777,38200,0.00016872437845449895,0.5548574924468994,0.859375
2778,38200,0.0001684148737695068,0.534705638885498,0.859375
2779,38200,0.0001681055873632431,0.6143609285354614,0.8515625
2780,38200,0.00016779653378762305,0.5512363314628601,0.875
2781,38200,0.00016748771304264665,0.5785823464393616,0.875
2782,38200,0.00016717911057639867,0.6655761003494263,0.828125
2783,38200,0.00016687074094079435,0.5951390862464905,0.8359375
2784,38200,0.00016656260413583368,0.6277186274528503,0.84375
2785,38200,0.00016625468560960144,0.5973103642463684,0.859375
2786,38200,0.00016594699991401285,0.5724363923072815,0.8515625
2787,38200,0.00016563954704906791,0.5780724883079529,0.84375
2788,38200,0.0001653323124628514,0.6934130191802979,0.796875
2789,38200,0.00016502531070727855,0.6107669472694397,0.8359375
2790,38200,0.00016471854178234935,0.6974705457687378,0.8125
2791,38200,0.00016441199113614857,0.6982023119926453,0.8359375
2792,38200,0.00016410568787250668,0.6079269051551819,0.8359375
2793,38200,0.0001637996028875932,0.6829720735549927,0.7890625
2794,38200,0.00016349373618140817,0.5726669430732727,0.84375
2795,38200,0.000163188116857782,0.6189692616462708,0.8359375
2796,38200,0.0001628827303647995,0.5498158931732178,0.859375
2797,38200,0.00016257756215054542,0.5843013525009155,0.796875
2798,38200,0.000162272626766935,0.6363738179206848,0.8203125
2799,38200,0.00016196792421396822,0.628368616104126,0.7890625
2800,38200,0.0001616634544916451,0.5380556583404541,0.859375
2801,38200,0.00016135921759996563,0.5849266052246094,0.8515625
2802,38200,0.0001610551989870146,0.7094938158988953,0.7890625
2803,38200,0.00016075142775662243,0.575473964214325,0.8828125
2804,38200,0.00016044788935687393,0.4937759041786194,0.8515625
2805,38200,0.00016014456923585385,0.6700973510742188,0.8515625
2806,38200,0.00015984149649739265,0.5553411245346069,0.84375
2807,38200,0.00015953864203765988,0.5301620364189148,0.875
2808,38200,0.00015923602040857077,0.6606757640838623,0.84375
2809,38200,0.00015893364616204053,0.5508636832237244,0.8828125
2810,38200,0.00015863149019423872,0.603352963924408,0.8203125
2811,38200,0.0001583295816089958,0.58405601978302,0.8125
2812,38200,0.0001580278913024813,0.5850837230682373,0.8203125
2813,38200,0.00015772644837852567,0.5514822602272034,0.875
2814,38200,0.0001574252382852137,0.5740402340888977,0.8203125
2815,38200,0.00015712424647063017,0.5909268260002136,0.828125
2816,38200,0.0001568235020386055,0.5657437443733215,0.8203125
2817,38200,0.0001565229904372245,0.6292233467102051,0.8203125
2818,38200,0.00015622271166648716,0.6876875162124634,0.8046875
2819,38200,0.0001559226802783087,0.761397123336792,0.7578125
2820,38200,0.00015562286716885865,0.6175264716148376,0.84375
2821,38200,0.0001553233014419675,0.5941358208656311,0.7734375
2822,38200,0.00015502395399380475,0.6031118035316467,0.8828125
2823,38200,0.0001547248539282009,0.5704314708709717,0.8515625
2824,38200,0.00015442600124515593,0.713275134563446,0.8125
2825,38200,0.00015412736684083939,0.5933008193969727,0.8203125
2826,38200,0.00015382897981908172,0.5504522323608398,0.8203125
2827,38200,0.00015353082562796772,0.573206901550293,0.84375
2828,38200,0.00015323290426749736,0.6788063049316406,0.8203125
2829,38200,0.00015293521573767066,0.66019606590271,0.828125
2830,38200,0.00015263777459040284,0.6710002422332764,0.8203125
2831,38200,0.00015234056627377868,0.6620174646377563,0.8046875
2832,38200,0.0001520436053397134,0.6390609741210938,0.8515625
2833,38200,0.00015174687723629177,0.5756752490997314,0.8515625
2834,38200,0.0001514503819635138,0.6585230231285095,0.84375
2835,38200,0.00015115411952137947,0.6222124099731445,0.8203125
2836,38200,0.00015085810446180403,0.5282263159751892,0.859375
2837,38200,0.00015056232223287225,0.5603004097938538,0.8515625
2838,38200,0.00015026678738649935,0.5821928977966309,0.828125
2839,38200,0.0001499714853707701,0.5467855930328369,0.8671875
2840,38200,0.00014967643073759973,0.7273432612419128,0.7421875
2841,38200,0.00014938160893507302,0.49204206466674805,0.8359375
2842,38200,0.00014908701996318996,0.6229164600372314,0.8203125
2843,38200,0.00014879267837386578,0.5489744544029236,0.84375
2844,38200,0.0001484985841671005,0.6164184212684631,0.8046875
2845,38200,0.00014820472279097885,0.635361909866333,0.859375
2846,38200,0.00014791109424550086,0.5665831565856934,0.8203125
2847,38200,0.00014761771308258176,0.8199334740638733,0.765625
2848,38200,0.00014732457930222154,0.552666425704956,0.875
2849,38200,0.00014703167835250497,0.6317299008369446,0.8359375
2850,38200,0.00014673902478534728,0.5539958477020264,0.859375
2851,38200,0.00014644660404883325,0.557637631893158,0.8515625
2852,38200,0.0001461544306948781,0.4865207076072693,0.90625
2853,38200,0.00014586250472348183,0.6272258162498474,0.859375
2854,38200,0.00014557081158272922,0.551814079284668,0.8203125
2855,38200,0.0001452793658245355,0.6038087010383606,0.859375
2856,38200,0.0001449881528969854,0.6710478067398071,0.7890625
2857,38200,0.00014469720190390944,0.726776659488678,0.7890625
2858,38200,0.00014440648374147713,0.6505978107452393,0.8203125
2859,38200,0.00014411599840968847,0.7022112607955933,0.8125
2860,38200,0.0001438257604604587,0.5429874658584595,0.8359375
2861,38200,0.0001435357698937878,0.5744959115982056,0.8828125
2862,38200,0.0001432460267096758,0.6557649970054626,0.8203125
2863,38200,0.00014295653090812266,0.6669348478317261,0.8203125
2864,38200,0.00014266726793721318,0.606736421585083,0.84375
2865,38200,0.0001423782523488626,0.6958998441696167,0.762499988079071
2866,38200,0.00014208948414307088,0.550571620464325,0.859375
2867,38200,0.00014180096331983805,0.5582559704780579,0.84375
2868,38200,0.00014151267532724887,0.7066456079483032,0.7578125
2869,38200,0.00014122463471721858,0.45564019680023193,0.875
2870,38200,0.0001409368560416624,0.6075406074523926,0.828125
2871,38200,0.00014064931019674987,0.4766930639743805,0.8984375
2872,38200,0.00014036201173439622,0.6083610653877258,0.8359375
2873,38200,0.00014007494610268623,0.583620548248291,0.84375
2874,38200,0.00013978814240545034,0.6718053221702576,0.7578125
2875,38200,0.00013950158609077334,0.4593169093132019,0.921875
2876,38200,0.00013921526260674,0.575477659702301,0.84375
2877,38200,0.00013892920105718076,0.5925074815750122,0.8515625
2878,38200,0.00013864337233826518,0.6861045360565186,0.8046875
2879,38200,0.0001383578055538237,0.698250412940979,0.796875
2880,38200,0.0001380724716000259,0.7061864137649536,0.7890625
2881,38200,0.00013778739958070219,0.6126211285591125,0.8203125
2882,38200,0.00013750256039202213,0.535004734992981,0.875
2883,38200,0.0001372179831378162,0.45529818534851074,0.8828125
2884,38200,0.0001369336387142539,0.6002543568611145,0.7890625
2885,38200,0.00013664955622516572,0.6068226099014282,0.8359375
2886,38200,0.00013636572111863643,0.5341629385948181,0.859375
2887,38200,0.0001360821188427508,0.48290571570396423,0.8984375
